title,position,requirements
Аналитик данных (предиктивная аналитика),junior,"['sql', 'python']"
Аналитик бизнес-процессов (начального уровня),intern,['uml']
Lead Data & ML Analyst (Tech lead),senior,"['economics', 'data pipelines', 'tableau', 'analysis data', 'sql', 'forecasting', 'python', 'leadership']"
Аналитик данных / Data analyst (Аналитика недвижимости),junior,"['python', 'sql']"
Аналитик данных,junior,['sql']
Data analyst,middle,"['r', 'sql', 'python', 'tableau']"
Аналитик данных e-commerce,junior,['b']
BI аналитик | Middle - Senior,middle,"['c', 'json', 'uml', 'jira', 'redmine', 'agile', 'scrum']"
Аналитик данных PowerBI,junior,['sql']
Эксперт/Senior эксперт Ценовой центр (Data Scientist),middle,"['pd', 'sql', 'git', 'python']"
Ведущий Data Scientist (BI-аналитик),senior,"['sql', 'python']"
Главный специалист по бизнес-аналитике (BI) в коммерческом управлении,senior,[]
Аналитик данных,middle,"['javascript', 'python']"
Ведущий аналитик данных,senior,"['sql', 'rest api']"
Специалист по данным рынка облигаций,junior,[]
Аналитик данных,junior,[]
Аналитик по управлению данными (data governance),middle,"['python', 'sql']"
Аналитик данных,middle,['sql']
Ведущий аналитик/ Руководитель отдела анализа данных,senior,"['python', 'sql']"
Аналитик данных,intern,[]
Data-analyst / Аналитик данных,junior,"['numpy', 'bash', 'matplotlib', 'sql', 'pandas', 'python', 'pyspark']"
Аналитик бизнес-процессов,middle,"['camunda', 'bizagi', 'revit']"
Аналитик данных отдела маркетинга,junior,"['mysql', 'sql']"
"Data Engineer / Data scientist (NLP, LLM)",middle,"['git', 'python']"
Senior Data analyst,senior,['sql']
Аналитик данных,junior,"['sql', 'pandas', 'plotly']"
Дата-аналитик (Архитектор баз данных),junior,"['data vault', 'snowflake', 'sql']"
Аналитик данных/программист,intern,"['java php', 'sql', 'mysql']"
Аналитик данных,middle,"['ad hoc', 'python', 'sql', 'postgresql', 'pandas', 'grafana', 'b']"
Аналитик данных,middle,"['ad hoc', 'python', 'sql', 'postgresql', 'pandas', 'grafana', 'b']"
"Middle Data Scientist, Аномалии и Документы, CV, Озон Банк",middle,[]
"Middle Data Scientist, Аномалии и Документы, CV, Озон Банк",middle,[]
Data Scientist,middle,['python']
Аналитик данных,junior,"['python', 'postgresql']"
Data analyst / Аналитик данных (ученик),intern,"['nosql', 'sql', 'data engineer', 'data engineer', 'python']"
BI-аналитик (IT),junior,['sql']
Аналитик данных / Data analyst,middle,"['b', 'python', 'sql']"
Аналитик данных/системный аналитик (middle),junior,['sql teradata']
Аналитик данных (Антифрод),middle,"['python', 'sql']"
Бизнес-аналитик (внедрение BI отчетности),junior,"['qlikview', 'tableau tableau', 'vertica']"
Аналитик безопасности данных,middle,[]
BI Analyst (Tableau),middle,"['sql', 'tableau']"
Аналитик бизнес-процессов,middle,['sql']
"Middle +/ Senior Data Scientist (AdTech, предсказательные модели) (офис)",middle,"['numpy', 'r', 'matplotlib', 'keras', 'pytorch', 'tensorflow', 'pandas', 'scipy', 'python']"
Аналитик данных телеметрии,junior,[]
"Старший Data Scientist, Отбор кандидатов",senior,[]
Младший аналитик бизнес-процессов,junior,[]
Аналитик данных - контролер качества данных,junior,['sql']
BI-аналитик,junior,"['sql', 'python']"
Специалист по аналитике данных,junior,['sql']
Специалист по большим данным,junior,"['git', 'python', 'sql']"
Аналитик данных (розничная торговля),middle,['sql']
"Front-end разработчик (продукт по аналитике данных, Next.js)",middle,"['typescript', 'redux react', 'git']"
Data scientist (команда CRM и модели оптимизации),junior,"['pyspark', 'python']"
Аналитик данных,junior,"['numpy', 'docker', 'sql', 'pandas', 'git', 'python', 'flask']"
Аналитик данных\Рыночный аналитик Middle+\Senior,middle,"['sql', 'grafana', 'numpy', 'scipy']"
Аналитик данных (DWH/BI),middle,"['greenplum', 'postgresql', 'python']"
Junior Data Analyst (mobile games),junior,"['b', 'python', 'sql', 'pandas']"
Бизнес-аналитик (аналитик бизнес-процессов/системный аналитик),junior,[]
BI-аналитик (разработчик),junior,['sql']
Аналитик данных (Data analyst),middle,"['python', 'sql']"
Junior Data Scientist,junior,"['data analysis', 'r', 'sql', 'python']"
Аналитик данных (предиктивная аналитика),junior,"['sql', 'python']"
Аналитик бизнес-процессов (начального уровня),intern,['uml']
Lead Data & ML Analyst (Tech lead),senior,"['economics', 'data pipelines', 'tableau', 'analysis data', 'sql', 'forecasting', 'python', 'leadership']"
Аналитик данных / Data analyst (Аналитика недвижимости),junior,"['python', 'sql']"
Аналитик данных,junior,['sql']
Data analyst,middle,"['r', 'sql', 'python', 'tableau']"
Аналитик данных e-commerce,junior,['b']
BI аналитик | Middle - Senior,middle,"['c', 'json', 'uml', 'jira', 'redmine', 'agile', 'scrum']"
Аналитик данных PowerBI,junior,['sql']
Эксперт/Senior эксперт Ценовой центр (Data Scientist),middle,"['pd', 'sql', 'git', 'python']"
Ведущий Data Scientist (BI-аналитик),senior,"['sql', 'python']"
Главный специалист по бизнес-аналитике (BI) в коммерческом управлении,senior,[]
Аналитик данных,middle,"['javascript', 'python']"
Ведущий аналитик данных,senior,"['sql', 'rest api']"
Специалист по данным рынка облигаций,junior,[]
Аналитик данных,junior,[]
Аналитик по управлению данными (data governance),middle,"['python', 'sql']"
Аналитик данных,middle,['sql']
Ведущий аналитик/ Руководитель отдела анализа данных,senior,"['python', 'sql']"
Аналитик данных,intern,[]
Data-analyst / Аналитик данных,junior,"['numpy', 'bash', 'matplotlib', 'sql', 'pandas', 'python', 'pyspark']"
Аналитик бизнес-процессов,middle,"['camunda', 'bizagi', 'revit']"
Аналитик данных отдела маркетинга,junior,"['mysql', 'sql']"
"Data Engineer / Data scientist (NLP, LLM)",middle,"['git', 'python']"
Senior Data analyst,senior,['sql']
Аналитик данных,junior,"['sql', 'pandas', 'plotly']"
Дата-аналитик (Архитектор баз данных),junior,"['data vault', 'snowflake', 'sql']"
Аналитик данных/программист,intern,"['java php', 'sql', 'mysql']"
Аналитик данных,middle,"['ad hoc', 'python', 'sql', 'postgresql', 'pandas', 'grafana', 'b']"
Аналитик данных,middle,"['ad hoc', 'python', 'sql', 'postgresql', 'pandas', 'grafana', 'b']"
Data analyst (аналитик данных),junior,"['numpy', 'matplotlib', 'postgresql', 'pandas', 'tableau', 'python', 'plotly']"
"Senior Analyst (Data & Financial Research) | Blockchain, ML, Web3",senior,"['blockchain', 'sql', 'python']"
Аналитик данных,intern,"['python', 'sql']"
Data Scientist,middle,"['sql', 'pandas', 'pyspark', 'python']"
Data Scientist,middle,"['sql', 'pandas', 'pyspark', 'python']"
Data аналитик,senior,"['python', 'sql']"
Data Analyst (Perfluence),junior,"['python', 'sql']"
"Back-end разработчик (продукт по аналитике данных, FastAPI)",middle,"['sqlalchemy', 'threading', 'multiprocessing', 'docker', 'psycopg', 'sql', 'rabbitmq', 'python']"
Системный аналитик/аналитик данных DWH,junior,['sql']
BI-аналитик,junior,['sql']
Data Analyst,junior,"['python', 'sql']"
"Senior Data Scientist, Дипфейки и аномалии, CV, Озон Банк",senior,[]
Middle Data Analyst,middle,"['sql', 'python', 'tableau']"
BI-аналитик,junior,"['sql', 'python']"
Data Scientist (релокация),middle,"['mysql', 'git', 'python']"
Аналитик данных,middle,"['sql', 'tableau', 'google data', 'data studio', 'data studio', 'python', 'r', 'pandas', 'matplotlib', 'seaborn']"
Начинающий аналитик данных / Junior Data Analyst,junior,['data analysis']
Middle Data Analyst,middle,"['python', 'sql', 'sql']"
Бизнес-аналитик / Руководитель по оптимизации бизнес-процессов,senior,[]
Продуктовый аналитик (Bi),junior,"['sql', 'python']"
Главный специалист (аналитик данных),senior,"['python', 'sql']"
Главный специалист/ Аналитик данных (розничные кредитные риски),senior,"['ar', 'postgresql', 'python', 'sql']"
Младший аналитик бизнес-процессов,junior,[]
Data scientist (LLM),middle,"['numpy', 'deep learning', 'pytorch', 'tensorflow', 'pandas', 'python']"
Финансовый аналитик / Data Analyst / BI-аналитик,junior,"['sql', 'python']"
Data analyst ( Мiddle/Middle+ ),middle,"['numpy', 'matplotlib', 'bokeh', 'greenplum', 'hive', 'sql', 'postgresql', 'pandas', 'scipy', 'seaborn', 'python', 'plotly']"
BI-аналитик,middle,[]
Middle Data Analyst,middle,"['python', 'sql']"
Data Scientist,middle,"['pytorch', 'python']"
Senior BI аналитик / Team Lead,senior,"['sql', 'bi bi']"
BI разработчик-аналитик,middle,"['git', 'sql']"
Middle Data Scientist LLM/NLP (клиентская поддержка),middle,[]
Старший BI-аналитик,senior,[]
BI-аналитик,junior,"['rest api', 'qlikview', 'sql']"
Менеджер-аналитик данных,intern,"['json', 'sql', 'sql']"
Аналитик данных,middle,['sql']
Аналитик данных,middle,['sql']
Ведущий аналитик данных / Data Analyst,senior,"['python', 'sql']"
BI-аналитик,junior,['sql']
Senior Data Analyst,senior,"['b', 'sql', 'python']"
Ведущий аналитик в команду Data Hub,senior,[]
"Data Scientist (Senior), страхование",middle,"['numpy', 'python', 'pandas']"
Data Analyst со знанием 1C / SQL,middle,"['sql', 'postgresql', 'python', 'sql']"
Аналитик данных,middle,"['python', 'sql']"
Data Scientist / аналитик (апробирование ML-платформы),junior,"['data analysis', 'deep learning']"
Аналитик данных (Data Analyst / дата-аналитик),middle,"['python', 'sql']"
Специалист по углубленной аналитике данных (Data scientist),junior,"['r', 'sql', 'big data', 'r', 'python', 'data data', 'data data', 'data mining', 'statistica', 'spss']"
Senior Data Scientist LLM,senior,[]
Senior\Lead Data Scientist (LLM) / Ведущий специалист по данным,senior,"['transformers', 'sql standard', 'git', 'python']"
Senior Data Scientist / Дата-сайентист,senior,"['xgboost', 'python', 'pytorch']"
Middle BI Analyst,middle,"['json', 'sql', 'tableau']"
Специалист по работе с таблицами/ аналитик данных/ администратор базы данных,intern,[]
BI-аналитик,junior,[]
Senior Data Scientist (NLP/LLM),senior,"['big data', 'sql', 'python']"
Data scientist (Computer vision),junior,"['docker', 'git', 'python']"
Старший аналитик (data analyst / data scientist)в управление планирования и прогнозирования,senior,"['sql', 'python']"
Аналитик данных,middle,"['python', 'sql']"
Аналитик данных на маркетплейсах,junior,"['python', 'sql']"
Аналитик бизнес-процессов (битрикс24),junior,[]
Senior Data Analyst / Старший эксперт по анализу данных,senior,[]
Data Scientist (Middle+/Senior),middle,"['pytorch', 'sql', 'tensorflow', 'python']"
Аналитик BI,middle,['sql']
Аналитик данных (кампании продаж),junior,"['sas', 'hive', 'sql', 'sas']"
Аналитик данных (кампании продаж),junior,"['sas', 'hive', 'sql', 'sas']"
Ведущий специалист по персональным данным,senior,[]
Data Scientist (STT-системы),junior,"['c', 'mysql', 'python']"
Data scientist,middle,['sql']
Аналитик данных,junior,"['selenium', 'pandas', 'python']"
Аналитик маркетинговых данных,middle,"['sql', 'google analytics']"
Аналитик данных,junior,[]
Аналитик (Отдел анализа данных и моделирования),junior,"['sql', 'dcf', 'python']"
Помощник аналитика данных,intern,[]
Аналитик данных,junior,['sql server']
Инженер-аналитик (Data Science - NLP/LLMs),junior,"['docker', 'transformers', 'git', 'python']"
Специалист по аналитике баз данных,intern,[]
Data Analyst,junior,"['python', 'postgresql', 'amplitude']"
Аналитик данных,intern,[]
Специалист по аналитике баз данных,intern,[]
Аналитик данных / Data Scientist в финтех-проект,junior,"['data analysis', 'sql', 'python']"
Аналитик данных (Data Analyst / дата-аналитик),middle,"['python', 'sql']"
Аналитик баз данных,middle,"['sql', 'postgresql']"
Аналитик данных,junior,"['numpy', 'dbeaver', 'sql', 'pandas', 'python']"
BI Analyst,junior,"['figma', 'b', 'agile']"
"Middle Data Scientist, RecSys, Ozon Банк",middle,[]
"Senior Data Scientist, RecSys, Ozon Банк",senior,[]
Аналитик данных/Аналитик CPA,junior,['sql']
Аналитик данных,middle,"['sql', 'python']"
Senior/Lead Data Analyst (Региональный и государственный сектор),middle,"['sql', 'python']"
Аналитик бизнес-процессов,middle,[]
Data-аналитик,junior,['sql']
Аналитик данных,junior,"['postgresql', 'pandas', 'python', 'sql']"
Программист-аналитик (Power BI),junior,[]
Программист-аналитик (Power BI),junior,"['sql', 'mysql', 'sql']"
Специалист по аналитике данных (BI/SQL),junior,[]
Senior Antifraud Data&Process Analyst/Старший аналитик данных и процессов по борьбе с мошенничеством,senior,"['sql', 'tableau', 'python']"
BI-аналитик,junior,['tableau']
Senior Data Analyst (Python),senior,"['data analysis', 'sql', 'microservices', 'python', 'flask']"
Аналитик бизнес-процессов,junior,[]
Аналитик данных,junior,['sql']
Младший дата-инженер / BI-аналитик,junior,"['postgresql', 'git', 'python']"
Senior Data Analyst (аналитик данных),senior,"['data analysis', 'sql', 'b', 'python']"
Аналитик данных/BI-аналитик/Специалист по аналитике,junior,['sql']
Аналитик данных в сфере здравоохранения,junior,[]
Бизнес-аналитик данных,junior,"['sql', 'python']"
Аналитик данных,middle,"['mysql', 'python', 'postgresql']"
Оператор / Аналитик базы данных Smart Up,junior,[]
Аналитик данных,junior,['sql']
Аналитик по визуализации (BI отчетности) senior,senior,[]
Аналитик данных / Excel Аналитик,junior,['b']
Lead Data Scientist,senior,['sql']
Lead Data Scientist,senior,['sql']
Data Scientist NLP,middle,['python']
Junior data аналитик,junior,"['oracle sql', 'pandas', 'python']"
Эксперт - аналитик данных в Департамент внутреннего аудита,junior,['sql']
Antifraud Data Analyst,middle,"['python', 'sql']"
Data analyst,junior,[]
Аналитик данных / CRM-аналитик,junior,"['sql', 'python']"
Продуктовый/BI аналитик,junior,"['jira', 'sql', 'tableau']"
Аналитик данных Wink (контентный аналитик),junior,"['sql', 'python']"
Аналитик данных,middle,['sql']
Аналитик данных,junior,"['yandex', 'sql']"
Аналитик данных / товаров для маркетплейсов / E-COMMERCE,intern,[]
Менеджер поддержки продаж / Аналитик данных,junior,[]
Middle Data Analyst,middle,"['data analysis', 'data analysis', 'analysis']"
Аналитик данных (в отдел маркетинга),middle,[]
Аналитик данных,junior,[]
Senior Media Data Analyst (Media Research),senior,"['postgresql', 'sql', 'postgresql', 'tns', 'sql', 'research', 'research', 'python', 'data analysis', 'researcher']"
Ведущий аналитик данных розничных сетей,senior,"['sql', 'data analysis', 'analytics', 'consultant']"
Младший аналитик данных,junior,"['sql', 'python']"
Системный аналитик данных,junior,[]
Аналитик баз данных/продуктовый аналитик,junior,[]
Системный аналитик данных,junior,[]
Аналитик данных (e-commerce/маркетплейсы) / Data Analyst,junior,"['sql', 'b', 'python']"
Аналитик данных,junior,['sql']
Data Analyst,middle,"['data analysis', 'sql', 'python']"
Аналитик данных СберНПФ,middle,['python']
Аналитик-разработчик BI (Qlik Sense),middle,[]
BI-аналитик,middle,[]
Data-аналитик в направление ECOM,junior,"['numpy', 'bigquery', 'b', 'sql', 'pandas', 'python', 'tableau', 'sql']"
Помощник аналитика данных,junior,[]
Data Scientist/Team lead,senior,"['docker', 'machine learning', 'postgresql', 'sql', 'sql', 'flask', 'mongodb', 'matplotlib', 'python', 'tableau']"
Аналитик BI ( PIX BI / QlikSense / QlikView ),junior,"['qlikview', 'sql']"
"Ведущий аналитик данных ALM, Ozon Банк",senior,"['numpy', 'pandas', 'python', 'sql']"
Bi/Data Analyst,junior,"['pandas', 'python', 'tableau']"
Системный аналитик Озера данных,middle,"['sql', 'python']"
Аналитик данных,junior,"['numpy', 'matplotlib', 'sql', 'pandas', 'python']"
Технолог склада/Аналитик бизнес-процессов,junior,"['autocad', 'wms']"
Data Engineer / Product Analyst (Game Dev),middle,"['big data', 'sql', 'amplitude', 'b']"
Аналитик бизнес-процессов,junior,[]
Senior Data Scientist в Безопасность бэк-офиса [Trust and Safety],senior,"['pytorch', 'docker', 'machine learning', 'python']"
Аналитик данных,junior,[]
BI-аналитик,junior,"['python', 'sql']"
Lead Business Data Analyst,senior,"['cloud services', 'sql', 'data lakes', 'dama']"
Аналитик Power BI | Middle,middle,"['typescript', 'javascript', 'ad hoc', 'ad hoc', 'hoc analysis', 'sql', 'python', 'sql']"
Аналитик данных,junior,"['kubernetes', 'python', 'pandas', 'numpy', 'tensorflow', 'pytorch', 'sql', 'greenplum', 'feature engineering', 'tableau', 'sql', 'nosql', 'airflow', 'devops']"
Системный аналитик BI,junior,"['sql', 'sql']"
Системный аналитик BI,junior,"['sql', 'sql']"
Аналитик бизнес-процессов,junior,['sql']
Аналитик данных,middle,"['postgresql', 'python']"
Аналитик баз данных,junior,[]
Аналитик отдела анализа данных,junior,['python']
"Аналитик данных, Группа аналитики по рискам B2B, Ozon Bank",middle,"['sql', 'b', 'python']"
Портфельный аналитик (Risk Data Analyst),junior,"['python', 'sql', 'b']"
Data Scientist / ML-специалист,junior,"['numpy', 'matplotlib', 'sql', 'pandas', 'python']"
Ведущий разработчик искусственного интеллекта/Middle Data scientist,senior,"['python', 'postgresql']"
Аналитик бизнес - процессов,middle,[]
Аналитик бизнес - процессов,middle,[]
Аналитик бизнес - процессов,middle,[]
BI-аналитик,middle,"['sql', 'tableau']"
"Data Scientist, ML Global",junior,"['deep learning', 'pytorch', 'sql', 'pyspark', 'python']"
Senior/Lead Data Analyst (Геоаналитика),middle,"['sql', 'python']"
BI-Аналитик/Продуктовый аналитик/DWH,junior,"['sql', 'python']"
Data аналитик,junior,"['python', 'sql']"
Аналитик данных/маркетинговый аналитик,middle,[]
Middle BI-аналитик,middle,"['sql', 'python']"
Data Scientist,intern,"['numpy', 'docker']"
Аналитик данных (Excel/SQL),junior,['sql']
Data Scientist,middle,"['numpy', 'pytorch', 'tensorflow', 'pandas']"
Data analyst,junior,"['sql server', 'sql server', 'server python', 'sql']"
Руководитель направления BI-аналитики,senior,"['greenplum', 'linux', 'pyspark', 'git', 'python']"
"Junior Data Scientist в команду ""Модели для поставок""",junior,"['xgboost', 'catboost', 'python']"
Ведущий Data Scientist /Руководитель команды Ad-Hoc аналитики,senior,"['python', 'sql']"
Аналитик бизнес-процессов (BI аналитик),senior,['uml']
Аналитик бизнес-процессов,middle,['business studio']
Аналитик данных / Data analyst​​​​​​​,middle,"['sql', 'python']"
"Старший Data Scientist, Ранжирование",senior,"['python', 'data science']"
Data analyst / Аналитик данных (стажер),intern,"['data analysis', 'sql', 'python', 'tableau']"
Аналитик данных (AdTech) programmatic / антифрод,middle,"['sql', 'python']"
Аналитик данных (в отдел разработки клиентских решений),junior,['sql']
Аналитик данных,middle,"['python', 'sql']"
Senior Data scientist / Старший эконометрист,senior,"['r', 'sql', 'python']"
Аналитик данных (Middle/Middle+),junior,"['android', 'sql']"
Data аналитик / Аналитик данных,junior,"['agile', 'uml', 'scrum', 'sql', 'sql server', 'postgresql', 'python']"
Аналитик Power BI (BI Analyst / Product Analyst),junior,"['json', 'sql', 'postgresql']"
Старший BI-аналитик,senior,[]
Руководитель группы аналитики данных (Астра Консалтинг),senior,[]
Аналитик баз данных логистики и снабжения,junior,"['python', 'sql']"
"Старший Data Scientist, Рекомендации и персонализация",senior,"['deep learning', 'python']"
Middle Data Scientist разработчик NLP/OCR/CV/Audio,middle,['python']
Аналитик качества данных / BI-аналитик,junior,['sql']
"Старший аналитик данных, Ozon fresh, группа маркетинговой аналитики",senior,"['b', 'python', 'sql']"
Аналитик данных (B2B и финансы),middle,['sql']
Менеджер по бюджетированию и аналитике данных,junior,[]
"Engineer, Data & Analytics-II - Engineer, Data & Analytics - Senior (Data Scientist)",senior,"['keras', 'pytorch', 'tensorflow', 'agile', 'devops']"
Аналитик данных (SQL),junior,"['sql', 'sql']"
BI-аналитик (разработка и анализ дашбордов),junior,"['sql', 'python']"
Эксперт по финансовой аналитике и разработке бизнес-отчетности/Аналитик данных,middle,[]
Data Scientist (LLM),junior,"['python', 'pytorch']"
Главный аналитик- разработчик BI,senior,"['sql', 'python']"
Data-аналитик по выявлению рисковых зон в деятельности банка/эксперт по цифровым технологиям аудита,junior,"['sql', 'python']"
Data Scientist,middle,"['pytorch', 'xgboost', 'tensorflow', 'python']"
Data Analyst (ментор),junior,"['data data', 'data data', 'data mining', 'statistica', 'sql', 'python', 'tableau']"
Аналитик данных,intern,[]
Junior Data Scientist,junior,['python']
Middle Data analyst (Лаборатория продуктов),middle,['sql']
"Data Scientist (NLP, RAG)",middle,"['python', 'sql']"
Аналитик данных,junior,['sql']
BI Аналитик,middle,"['qlikview', 'sap bi', 'greenplum', 'oracle bi', 'postgresql', 'tableau']"
Junior Data Scientist,junior,"['python', 'sql']"
Аналитик данных,junior,"['sql', 'python']"
Middle Data Analyst,middle,"['sql', 'python']"
Аналитик бизнес-процессов,junior,[]
Аналитик данных,junior,[]
Аналитик отчетности и визуализации данных,junior,[]
Middle Data Analyst,middle,"['tableau', 'english']"
Аналитик данных,middle,"['sql', 'catboost', 'b', 'python']"
Аналитик данных,junior,[]
Аналитик данных,junior,"['bigquery', 'sql', 'python', 'sql']"
BI-аналитик,middle,[]
BI-аналитик,middle,[]
Аналитик данных,middle,"['matplotlib', 'b', 'greenplum', 'sql', 'postgresql', 'pandas', 'python']"
Аналитик данных,middle,"['matplotlib', 'b', 'greenplum', 'sql', 'postgresql', 'pandas', 'python']"
BI-аналитик (внедрение и поддержка BI-систем) | BI Analyst,junior,"['sql', 'greenplum', 'servicenow', 'jira']"
Middle Data Scientist,middle,"['nosql', 'pytorch', 'sql', 'tensorflow', 'python']"
Data analyst,junior,['sql']
Аналитик данных (команда Антифрод),junior,"['postgresql', 'sql']"
Советник отдела исследований и аналитики данных,intern,[]
"Аналитик данных (python, sql)",middle,"['python', 'sql']"
Консультант отдела исследований и аналитики данных,intern,[]
Бизнес-аналитик (направление ведение базы данных в программе 1С),junior,[]
Аналитик данных (excel),junior,[]
Аналитик данных/ Data Analyst (in-app),junior,['sql']
Аналитик данных,junior,"['sql', 'python']"
BI-аналитик,junior,"['sql', 'python']"
Аналитик данных,junior,"['sql', 'python', 'sql']"
Бизнес-аналитик по BI/дашбордам,middle,[]
Junior Data - аналитик,junior,"['sql', 'git']"
Data Scientist,junior,"['opencv', 'pytorch', 'linux', 'nltk', 'python', 'vscode']"
Аналитик данных,intern,['sql']
Аналитик автоматизации бизнес-процессов,junior,['python']
Аналитик данных (Power BI),junior,"['sap sql', 'sap sql']"
Аналитик данных (экономика и финансы),junior,[]
Lead MLE/Data Scientist,senior,['python']
Аналитик данных (операционная аналитика),middle,"['python', 'sql']"
Ассистент аналитика данных на маркетплейсах | e-commerce,junior,"['python', 'sql']"
Аналитик исследований (BI),middle,[]
Data Analyst,middle,"['python', 'sql oracle', 'sql oracle', 'oracle bi']"
Аналитик данных,junior,"['python', 'pandas', 'numpy', 'tensorflow', 'pytorch', 'matplotlib', 'seaborn', 'r', 'sql', 'postgresql', 'mysql', 'hive', 'airflow']"
Аналитик данных (Data analyst),junior,"['sql', 'python']"
Senior Data Scientist,senior,"['python', 'sql']"
Аналитик данных,middle,['sql']
"Аналитик по доходам и затратам (оптимизация прибыли, Data Analysis, SQL, Excel)",junior,['sql']
Data analyst / Аналитик данных (ученик),intern,"['nosql', 'sql', 'data engineer', 'data engineer', 'python']"
Team Lead​​​​​​​ Data Scientist (Search & Recommendation),senior,"['big data', 'sql', 'python']"
Старший аналитик данных в команду Communications,senior,"['python', 'sql', 'b']"
CV инженер (data scientist),middle,"['opencv', 'pytorch', 'tensorflow', 'git', 'python']"
"Аналитик данных в управление внедрений, middle+",middle,"['sql', 'python']"
Аналитик данных,junior,['sql']
"Стажер системный аналитик в МТС Все Страховки [Big Data, МТС Веб Сервисы]",junior,"['sql', 'rest api', 'json']"
Бизнес - аналитик (в команду BI),junior,"['figma', 'sql']"
Аналитик по внедрению BI решений (джун),intern,['sql']
Data Scientist (риски),middle,"['sql', 'python']"
Аналитик данных,middle,"['python', 'sql', 'ad hoc']"
Начинающий специалист - Аналитик данных,junior,[]
Data Scientist,middle,"['pytorch', 'sql', 'python']"
Аналитик Luxms BI,middle,"['python', 'sql', 'postgresql']"
Аналитик данных (заместитель начальника отдела),senior,['sql']
Аналитик данных,junior,['sql']
Бизнес-аналитик SAP,junior,"['sap sql', 'rest api']"
Аналитик бизнес-процессов / BI аналитик,middle,"['uml', 'plantuml', 'sql', 'tableau']"
"Системный аналитик КХД (DWH, Качество данных, IT-подразделение)",middle,['sql']
Младший аналитик данных (продукт каско),junior,[]
"Middle Data Analyst в NET (Big Data, МТС Веб Сервисы)",middle,"['python', 'sql']"
"Аналитик данных, Управление дистанционного взыскания",junior,['sql']
"Аналитик данных (Управление ""Общекредитные процессы и сервисы"")",middle,"['sql', 'python']"
Эксперт по разметке мастер-данных / системный аналитик (BI),middle,"['uml', 'postman', 'sql', 'tableau']"
BI-аналитик,middle,"['sql sql', 'sql sql', 'python']"
Data Scientist Middle на проекты HR,middle,['pytorch']
BI-аналитик,middle,"['qlikview', 'sql', 'tableau']"
BI-Аналитик,junior,"['sql', 'sql']"
"RnD-аналитик B2B, Аналитик бизнес-процессов и рынка",middle,['python']
Data-аналитик,junior,"['sql', 'python']"
Специалист по мастер данным,junior,[]
Аналитик данных по ценообразованию,junior,['sql']
Системный аналитик по внедрению ИТ и бизнес процессов,middle,['uml']
BI-аналитик / Аналитик данных,junior,['sql']
Аналитик данных,intern,[]
Trainee Data Engineer/Data Analyst,junior,"['nosql', 'postgresql', 'mysql']"
Data - analyst / Аналитик данных,middle,[]
Аналитик данных (просроченная задолженность),middle,"['sql', 'tableau']"
Marketing Data Analyst,middle,"['data analysis', 'sql', 'python']"
"Старший Data Scientist, Эффективность рекламы",senior,"['hive', 'python', 'yarn']"
Аналитик данных,middle,['python']
Аналитик баз данных (международная логистика),intern,[]
Аналитик бизнес-процессов,middle,[]
Системный аналитик (Greenplum / Oracle / BI),intern,"['greenplum', 'sql', 'tableau']"
Аналитик DWH/BI,junior,"['sql oracle', 'sql oracle', 'oracle bi']"
Аналитик данных,junior,"['google docs', 'sql', 'python']"
Аналитик данных по закупкам,junior,[]
"С++ Программист (ML Engineer / Data Scientist, видеоаналитик)",middle,"['opencv', 'c++', 'qt', 'tensorflow', 'python']"
Product/Data Analyst,junior,"['sql', 'b', 'python']"
Аналитик данных,junior,['sql']
Аналитик данных и факт-чекинга,intern,[]
"E-commerce Data Analyst (Amazon, Walmart)",middle,"['bigquery', 'sql', 'b', 'tableau']"
"Data Analyst ""Платформа экспериментов""",middle,"['b', 'python', 'sql']"
BI-аналитик,junior,"['python', 'sql']"
Data analyst / Аналитик данных,middle,"['bigquery', 'sql', 'python', 'airflow']"
Аналитик данных/управляющий продуктом,intern,['python']
Бизнес-аналитик данных,junior,[]
Middle Data Scientist (Search & Recommendation),middle,"['python', 'sql']"
Data Analyst,middle,"['python', 'sql', 'tableau']"
Аналитик данных,middle,"['qlikview', 'sql', 'python']"
Аналитик данных,junior,['sql']
Аналитик баз данных,junior,[]
Аналитик данных / Бизнес аналитик,middle,['sql']
Аналитик данных (в группу дата аналитики),middle,"['python', 'sql']"
Аналитик данных,junior,"['sql', 'python']"
Data Scientist (RecSys),middle,"['sql', 'pyspark', 'catboost', 'python']"
Senior / Middle Data Scientist в стрим моделирования R'n'D,middle,['pyspark']
Middle аналитик данных,middle,"['python', 'sql']"
Аналитик бизнес-процессов,intern,[]
BI-аналитик,junior,"['rest api', 'qlikview', 'sql']"
Middle BI-аналитик (аналитик данных),middle,"['data analysis', 'bigquery', 'sql', 'ad hoc', 'ad hoc', 'hoc analysis', 'python']"
Аналитик данных в стрим Аналитика и отчётность продаж,junior,"['mysql', 'sql', 'sql', 'qlikview', 'linux', 'sql server']"
Senior Data scientist (RecSys),senior,"['pytorch', 'pyspark', 'python']"
Team Lead Data Scientist,senior,"['sql', 'python']"
Аналитик данных (Data Analyst) в команду домена В2С,middle,['sql']
"Старший Data Scientist, Рекламный аукцион и управление ставками",senior,"['pytorch', 'postgresql', 'python']"
Ведущий Аналитик DWH/Data аналитик,senior,"['sql', 'sql']"
